Job_Title,Company,Location,Salary_Min,Salary_Max,Description,Extracted_Skills,Longitude,Latitude,URL,Created,Experience_years,Experience_Level, Scikit_Learn,AWS,Docker,Google_Analytics,apache_airflow,azure,big_data,data_pipelines,deep_learning,etl,gcp,hadoop,java,kpi,kafka,kubernetes,machine_learning,pandas,power_bi,pytorch,python,r,sql,snowflake,spark,tableau,tensorflow,Avg_Salary,Skills
Machine Learning Engineer,WMtech,"Leeds, West Yorkshire",99600.34,99600.34,"Snr ML Engineer – Machine Learning, LLMs, MLOps, RAG, Prompt Engineering, UK Remote My client is revolutionizing the way businesses are leveraging AI with cutting edge Machine Learning technologies. Recently funded and looking for Snr ML Engineers to join the mission to innovate and make an impact. What You'll Do As a Senior Machine Learning Engineer, you will: Design, build, and deploy scalable machine learning models and systems. Work extensively with Large Language Models (LLMs) to develop i…",[],-1.54912,53.799599,https://www.adzuna.co.uk/jobs/land/ad/5051712641?se=AJeWpuv97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=D5A856D758023735F2D832032DF805C1994CB971,2025-02-16,3,mid_level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99600.34,['machine_learning']
Machine Learning Engineer,WMtech,"Bolton, Greater Manchester",99045.46,99045.46,"Snr ML Engineer – Machine Learning, LLMs, MLOps, RAG, Prompt Engineering, UK Remote My client is revolutionizing the way businesses are leveraging AI with cutting edge Machine Learning technologies. Recently funded and looking for Snr ML Engineers to join the mission to innovate and make an impact. What You'll Do As a Senior Machine Learning Engineer, you will: Design, build, and deploy scalable machine learning models and systems. Work extensively with Large Language Models (LLMs) to develop i…",[],-2.42992,53.578499,https://www.adzuna.co.uk/jobs/land/ad/5051712638?se=AJeWpuv97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=DD9DB369C18640E9758EFB3089A8FDCD6EB438E6,2025-02-16,4,mid_level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99045.46,['machine_learning']
Machine Learning Engineer,WMtech,"East London, London",108737.22,108737.22,"Snr ML Engineer – Machine Learning, LLMs, MLOps, RAG, Prompt Engineering, UK Remote My client is revolutionizing the way businesses are leveraging AI with cutting edge Machine Learning technologies. Recently funded and looking for Snr ML Engineers to join the mission to innovate and make an impact. What You'll Do As a Senior Machine Learning Engineer, you will: Design, build, and deploy scalable machine learning models and systems. Work extensively with Large Language Models (LLMs) to develop i…",[],-0.016402,51.54571,https://www.adzuna.co.uk/jobs/land/ad/5051712643?se=AJeWpuv97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=71AD6245E286483B8DB84E69758E14BD5072E1D1,2025-02-16,5,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108737.22,['machine_learning']
Machine Learning Engineer,WMtech,"Leigh, Greater Manchester",96037.53,96037.53,"Snr ML Engineer – Machine Learning, LLMs, MLOps, RAG, Prompt Engineering, UK Remote My client is revolutionizing the way businesses are leveraging AI with cutting edge Machine Learning technologies. Recently funded and looking for Snr ML Engineers to join the mission to innovate and make an impact. What You'll Do As a Senior Machine Learning Engineer, you will: Design, build, and deploy scalable machine learning models and systems. Work extensively with Large Language Models (LLMs) to develop i…",[],-2.5112,53.4953,https://www.adzuna.co.uk/jobs/land/ad/5051712884?se=AJeWpuv97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=45E533225C681DC9C6F8AC308DE7B11F2E11BD36,2025-02-16,4,mid_level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96037.53,['machine_learning']
Machine Learning Engineer,WMtech,"Bury, Greater Manchester",99521.25,99521.25,"Snr ML Engineer – Machine Learning, LLMs, MLOps, RAG, Prompt Engineering, UK Remote My client is revolutionizing the way businesses are leveraging AI with cutting edge Machine Learning technologies. Recently funded and looking for Snr ML Engineers to join the mission to innovate and make an impact. What You'll Do As a Senior Machine Learning Engineer, you will: Design, build, and deploy scalable machine learning models and systems. Work extensively with Large Language Models (LLMs) to develop i…",[],-2.29854,53.593498,https://www.adzuna.co.uk/jobs/land/ad/5051712402?se=AJeWpuv97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=328C0FC6BF579A7A750FFF2AAC0D9FEB6DB94DDB,2025-02-16,2,mid_level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99521.25,['machine_learning']
Machine Learning Engineer,Bloc Recruitment,"Clerkenwell, Central London",119700.0,119700.0,"ML Engineer (Python, TensorFlow/PyTorch) Salary up to £100k  Equity London or Newcastle 1 day a week or fortnightly Looking for an experienced machine learning engineer who has a passion for building world-class predictive models to lead a team of data scientists. The company's capturing and analysing high frequency data from commercial ships to enrich insurance risk selection, reduce machinery breakdowns and improve fuel efficiency. The insights that they derive are served to our customers in …",[],-0.100694,51.524634,https://www.adzuna.co.uk/jobs/land/ad/5057586378?se=AJeWpuv97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=A6780420EDEA851BF00A19A989F51BDB25035C46,2025-02-20,5,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,119700.0,"['machine_learning', 'pytorch', 'python', 'tensorflow']"
Data Engineer,CRG,"Hackney, East London",100800.0,126000.0,"Senior Infrastructure Engineer – London - £80,000 – £100,000 An opportunity has become available to join an growing tech organisation based in London. This organisation is looking for someone that shows an aptitude to learning new skills, shows a keen interest in technology and is looking to excel in this role. Key skills and experience:  Active Directory and Group Policy  A clear understanding of cloud technologies and offerings from Azure or AWS  Programming/scripting experience (PowerShell) …",[],-0.066098,51.5439,https://www.adzuna.co.uk/jobs/land/ad/4956054056?se=jhwmruv97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=4BE0A59D0915B20B9A489A5AB2AEE60ACD7CD254,2024-11-29,8,senior,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113400.0,"['AWS', 'azure']"
Data Engineer,Adecco,"Pampisford, Cambridge",84588.9,84588.9,"This job description is for a Principal Application Software Engineer role based in Cambridge, UK with a hybrid working model and graduates are welcome to apply: Here's a breakdown of the key points: About the Company  A pioneering machine learning and artificial intelligence software house.  Renowned for developing cutting-edge technologies and highly respected in the AI domain.  Led by experienced entrepreneurs with a history of producing award-winning tech companies.  The team includes some …",[],0.18937,52.108734,https://www.adzuna.co.uk/jobs/land/ad/5072392379?se=rq_SvOv97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=D03623A99C994750B23A521AE2CDDC03B4E4A2A2,2025-03-03,7,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84588.9,['machine_learning']
Data Engineer,LA International Computer Consultants Ltd,"Milton Keynes, Buckinghamshire",163800.0,171990.0,"Our telecommunications client in Milton Keynes is looking for an experienced Senior Data Architect with experience in telecom and fibre domain. This is a hybrid role working 2 days per week in the office, and 3 days remote. It is a 6 months contract initially and it is outside IR35. The rate is £500-£525 per day. Candidate should have strong experience in: - Good telecom and fibre domain knowledge is a must. - Experience in data engineering and Machine learning. - Ability to talk to business, g…",[],-0.7047,52.042198,https://www.adzuna.co.uk/jobs/details/5054268119?utm_medium=api&utm_source=019ec8e4,2025-02-17,5,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,167895.0,['machine_learning']
Machine Learning Engineer,NLP PEOPLE,"Provincia di Roma, Lazio",54500.0,76300.0,"It’s fun to work in a company where people truly BELIEVE in what they’re doing Machine Learning Engineer (m/f/d) Are you passionate about artificial intelligence and machine learning? At evoila, we are looking for a creative and dedicated Machine Learning Engineer (m/f/d) to drive innovative projects and set new technological standards with us. If you would like to become part of a dynamic team and contribute your skills to exciting projects, then apply now About the job: Building and designing…",[],12.715378,41.936224,https://www.adzuna.it/land/ad/5030351908?se=TpCaD-z97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=399592F6B88A140012CDEE7CEEE5619DE1B0CD02,2025-01-31,5,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65400.0,['machine_learning']
Data Engineer,Trustfull,"Provincia di Milano, Lombardia",54500.0,76300.0,"We are looking for a Machine Learning (ML) Engineer to help us create artificial intelligence products. Machine Learning Engineer responsibilities include creating machine learning models and retraining systems. To do this job successfully, you need exceptional skills in statistics and programming. If you also have knowledge of data science and software engineering, we’d like to meet you. Your ultimate goal will be to shape and build efficient self-learning applications. Responsibilities Design…",[],9.138379,45.473082,https://www.adzuna.it/land/ad/4953733986?se=TpCaD-z97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=1B3282F5BF3B5CB5FF99234E40BEF2488A68885A,2024-11-28,1,junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65400.0,['machine_learning']
Machine Learning Engineer,BYRON'S HOLDING S.P.A.,"Provincia di Roma, Lazio",54500.0,76300.0,"Direct message the job poster from BYRON'S HOLDING S.P.A. Seniority level Associate Employment type Full-time Job function Information Technology Industries: IT Services and IT Consulting Job Title Generative AI & Machine Learning Engineer Data Scientist - Generative AI Specialist Python and Kubernetes Software Engineer - Data, AI/ML & Analytics Graph Drawing Data Scientist (Rif. 2025-41) Senior Business Analyst | ML/AI/Data Science Data Business Insight & Development – Industry Sector [Life Sc…",[],12.715378,41.936224,https://www.adzuna.it/land/ad/5080633148?se=TpCaD-z97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=FFFBD2485F3D860038BD65EEC65607B844AC2D0C,2025-03-07,3,mid_level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,65400.0,"['kubernetes', 'machine_learning', 'python']"
Data Engineer,MA ,"Provincia di Bari, Puglia",54500.0,76300.0,"Siamo alla ricerca di un AI & Machine Learning Engineer, con esperienza nello sviluppo software e nella progettazione di soluzioni basate su Machine Learning e Generative AI. La risorsa entrerà a far parte di un team dinamico e innovativo, con l'opportunità di lavorare su progetti sfidanti in ambito Data Science, AI e Cloud Computing. Requisiti: Laurea specialistica in Ingegneria Informatica, Data Science, Informatica o discipline affini (STEM). Minimo 2 anni di esperienza nello sviluppo softwa…",[],16.862838,40.96932,https://www.adzuna.it/land/ad/5073358495?se=TpCaD-z97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=A83C86D4B5CC14E710D5B80ED57E4B4776D34B31,2025-03-04,0,junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65400.0,['machine_learning']
Machine Learning Engineer,TN Italy,"Provincia di Brescia, Lombardia",54500.0,76300.0,"Social network you want to login/join with: Machine Learning/Data-Science Software Engineer, Province of Brescia Client: CompuGroup Medical Location: Province of Brescia, Italy Job Category: Other EU work permit required: Yes Job Reference: 03c1f6e329eb Job Views: 34 Posted: 06.03.2025 Expiry Date: 20.04.2025 Job Description: CompuGroup Medical is a world-wide company playing in the healthcare industry. In Italy, it is leading the market of ERP software for pharmacies, with more than 50% of the…",[],10.263698,45.651602,https://www.adzuna.it/land/ad/5083567845?se=TpCaD-z97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=E842DA210C0C66CFCB41197887C6B7F9E486DA57,2025-03-09,1,junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65400.0,['machine_learning']
Machine Learning Engineer,U-Hopper S.r.L.,"Trento, Provincia di Trento",54500.0,76300.0,"U-Hopper è una tech company che unisce creatività, innovazione ed efficacia, sviluppando soluzioni digitali all'avanguardia in vari settori tra cui retail, sanità, manifatturiero, logistica, fintech, sport e marketing digitale. Sulla base della consolidato riconoscimento del mercato nei settori dell’integrazione dati e dello sviluppo applicativo stiamo perseguendo una decisa espansione nel campo dei Big Data, Analytics e Intelligenza Artificiale, e ci poniamo come un partner strategico ideale p…",[],11.115763,46.109312,https://www.adzuna.it/land/ad/4934752585?se=TpCaD-z97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=B4F29934712B156F25B942AE0824D72AE6F7C46B,2024-11-11,5,senior,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65400.0,['big_data']
Machine Learning Engineer,Harvey Nash Technology,"Katowice, śląskie",96000.0,114000.0,"We are looking for a Lead Machine Learning Engineer to lead the development and deployment of scalable AI-driven solutions. You will collaborate with product teams, engineers, designers, and analysts to define and execute the technology roadmap, ensuring alignment with business goals and strategic initiatives. This role requires strong leadership, technical expertise, and a passion for innovation in machine learning and distributed systems. Key Responsibilities Navigate complex, ambiguous chall…",[],19.02547,50.26008,https://www.adzuna.pl/land/ad/5079311834?se=6KROz-z97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=E87E9E1C924A11E81D061A65EF9852E78DFCA80A,2025-03-06,7,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105000.0,['machine_learning']
Machine Learning Engineer,Harvey Nash Technology,"Wrocław, dolnośląskie",96000.0,114000.0,"We are looking for a Lead Machine Learning Engineer to lead the development and deployment of scalable AI-driven solutions. You will collaborate with product teams, engineers, designers, and analysts to define and execute the technology roadmap, ensuring alignment with business goals and strategic initiatives. This role requires strong leadership, technical expertise, and a passion for innovation in machine learning and distributed systems. Key Responsibilities Navigate complex, ambiguous chall…",[],17.03854,51.10789,https://www.adzuna.pl/land/ad/5079311831?se=6KROz-z97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=92FD47D50946DB2E557C329AE5FCB660861A9081,2025-03-06,6,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105000.0,['machine_learning']
Machine Learning Engineer,Harvey Nash Technology,"Warszawa, mazowieckie",96000.0,114000.0,"We are looking for a Lead Machine Learning Engineer to lead the development and deployment of scalable AI-driven solutions. You will collaborate with product teams, engineers, designers, and analysts to define and execute the technology roadmap, ensuring alignment with business goals and strategic initiatives. This role requires strong leadership, technical expertise, and a passion for innovation in machine learning and distributed systems. Key Responsibilities Navigate complex, ambiguous chall…",[],21.2453,52.21519,https://www.adzuna.pl/land/ad/5079312099?se=6KROz-z97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=922AD078F9B9E39A7C8505A98C13A0908F711E51,2025-03-06,10,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105000.0,['machine_learning']
Machine Learning Engineer,Harvey Nash Technology,"Poznań, wielkopolskie",96000.0,114000.0,"We are looking for a Lead Machine Learning Engineer to lead the development and deployment of scalable AI-driven solutions. You will collaborate with product teams, engineers, designers, and analysts to define and execute the technology roadmap, ensuring alignment with business goals and strategic initiatives. This role requires strong leadership, technical expertise, and a passion for innovation in machine learning and distributed systems. Key Responsibilities Navigate complex, ambiguous chall…",[],16.93875,52.40321,https://www.adzuna.pl/land/ad/5079312115?se=6KROz-z97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=0199898F7BFB55EE7D5B0AE03E3B97E6F058E208,2025-03-06,10,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105000.0,['machine_learning']
Machine Learning Engineer,able.tech,"Warszawa, mazowieckie",18000.0,27000.0,"able.tech is a dynamic, software development agency that specialises in web application development, data pipelines, analytics, business intelligence, UI/UX design, and Azure-hosted cloud services. Our mission is to build robust, best-in-class B2B software solutions while fostering rewarding, lasting partnerships with our clients. While we are based out of the UK, we are fully remote, with a tight-knit and diverse team located across the Middle East, Europe and USA. Job Description: As the Mach…",[],21.2453,52.21519,https://www.adzuna.pl/land/ad/5052415090?se=6KROz-z97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=F0E38175A4A78F6C7215B68D79917B3E45D1400C,2025-02-16,0,junior,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22500.0,"['azure', 'data_pipelines']"
